case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_1,B,NONE,25:45.8,Variant 8,8,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,A,NONE,25:45.8,Variant 15,15,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,C,NONE,25:45.8,Variant 15,15,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,E,NONE,25:45.8,Variant 15,15,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,G,NONE,25:45.8,Variant 15,15,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,H,NONE,25:45.8,Variant 15,15,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,I,NONE,25:45.8,Variant 15,15,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,F,NONE,25:45.8,Variant 15,15,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,J,NONE,25:45.8,Variant 15,15,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,M,NONE,25:45.8,Variant 15,15,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,L,NONE,25:45.8,Variant 15,15,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,K,NONE,25:45.8,Variant 15,15,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,D,NONE,25:45.8,Variant 15,15,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_2,B,NONE,25:45.8,Variant 15,15,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,A,NONE,25:45.8,Variant 1,1,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,C,NONE,25:45.8,Variant 1,1,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,I4,NONE,25:45.8,Variant 1,1,I4,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,N,NONE,25:45.8,Variant 1,1,N,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,P,NONE,25:45.8,Variant 1,1,P,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,S,NONE,25:45.8,Variant 1,1,S,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,R,NONE,25:45.8,Variant 1,1,R,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,Q,NONE,25:45.8,Variant 1,1,Q,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,O,NONE,25:45.8,Variant 1,1,O,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,I1,NONE,25:45.8,Variant 1,1,I1,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,D,NONE,25:45.8,Variant 1,1,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_3,B,NONE,25:45.8,Variant 1,1,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,A,NONE,25:45.8,Variant 8,8,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,C,NONE,25:45.8,Variant 8,8,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,E,NONE,25:45.8,Variant 8,8,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,G,NONE,25:45.8,Variant 8,8,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,I,NONE,25:45.8,Variant 8,8,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,H,NONE,25:45.8,Variant 8,8,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,F,NONE,25:45.8,Variant 8,8,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,J,NONE,25:45.8,Variant 8,8,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,L,NONE,25:45.8,Variant 8,8,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,M,NONE,25:45.8,Variant 8,8,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,K,NONE,25:45.8,Variant 8,8,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,D,NONE,25:45.8,Variant 8,8,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_4,B,NONE,25:45.8,Variant 8,8,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,A,NONE,25:45.8,Variant 9,9,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,C,NONE,25:45.8,Variant 9,9,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,E,NONE,25:45.8,Variant 9,9,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,G,NONE,25:45.8,Variant 9,9,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,H,NONE,25:45.8,Variant 9,9,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,I,NONE,25:45.8,Variant 9,9,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,F,NONE,25:45.8,Variant 9,9,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,J,NONE,25:45.8,Variant 9,9,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,L,NONE,25:45.8,Variant 9,9,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,M,NONE,25:45.8,Variant 9,9,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,K,NONE,25:45.8,Variant 9,9,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,D,NONE,25:45.8,Variant 9,9,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_5,B,NONE,25:45.8,Variant 9,9,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,A,NONE,25:45.8,Variant 13,13,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,C,NONE,25:45.8,Variant 13,13,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,E,NONE,25:45.8,Variant 13,13,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,H,NONE,25:45.8,Variant 13,13,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,I,NONE,25:45.8,Variant 13,13,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,G,NONE,25:45.8,Variant 13,13,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,F,NONE,25:45.8,Variant 13,13,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,J,NONE,25:45.8,Variant 13,13,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,M,NONE,25:45.8,Variant 13,13,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,L,NONE,25:45.8,Variant 13,13,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,K,NONE,25:45.8,Variant 13,13,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,D,NONE,25:45.8,Variant 13,13,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_6,B,NONE,25:45.8,Variant 13,13,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,A,NONE,25:45.8,Variant 2,2,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,C,NONE,25:45.8,Variant 2,2,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,I4,NONE,25:45.8,Variant 2,2,I4,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,N,NONE,25:45.8,Variant 2,2,N,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,P,NONE,25:45.8,Variant 2,2,P,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,R,NONE,25:45.8,Variant 2,2,R,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,S,NONE,25:45.8,Variant 2,2,S,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,Q,NONE,25:45.8,Variant 2,2,Q,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,O,NONE,25:45.8,Variant 2,2,O,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,I1,NONE,25:45.8,Variant 2,2,I1,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,D,NONE,25:45.8,Variant 2,2,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_7,B,NONE,25:45.8,Variant 2,2,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,A,NONE,25:45.8,Variant 19,19,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,C,NONE,25:45.8,Variant 19,19,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AB,NONE,25:45.8,Variant 19,19,AB,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AM,NONE,25:45.8,Variant 19,19,AM,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AH,NONE,25:45.8,Variant 19,19,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AK,NONE,25:45.8,Variant 19,19,AK,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AD,NONE,25:45.8,Variant 19,19,AD,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AO,NONE,25:45.8,Variant 19,19,AO,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AP,NONE,25:45.8,Variant 19,19,AP,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AG,NONE,25:45.8,Variant 19,19,AG,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AN,NONE,25:45.8,Variant 19,19,AN,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AF,NONE,25:45.8,Variant 19,19,AF,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AI,NONE,25:45.8,Variant 19,19,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,I5,NONE,25:45.8,Variant 19,19,I5,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AE,NONE,25:45.8,Variant 19,19,AE,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,AC,NONE,25:45.8,Variant 19,19,AC,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,D,NONE,25:45.8,Variant 19,19,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_8,B,NONE,25:45.8,Variant 19,19,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,A,NONE,25:45.8,Variant 20,20,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,C,NONE,25:45.8,Variant 20,20,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AB,NONE,25:45.8,Variant 20,20,AB,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AM,NONE,25:45.8,Variant 20,20,AM,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AD,NONE,25:45.8,Variant 20,20,AD,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AH,NONE,25:45.8,Variant 20,20,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AG,NONE,25:45.8,Variant 20,20,AG,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AJ,NONE,25:45.8,Variant 20,20,AJ,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AO,NONE,25:45.8,Variant 20,20,AO,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AF,NONE,25:45.8,Variant 20,20,AF,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AI,NONE,25:45.8,Variant 20,20,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AP,NONE,25:45.8,Variant 20,20,AP,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AL,NONE,25:45.8,Variant 20,20,AL,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AE,NONE,25:45.8,Variant 20,20,AE,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AN,NONE,25:45.8,Variant 20,20,AN,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AH,NONE,25:45.8,Variant 20,20,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AK,NONE,25:45.8,Variant 20,20,AK,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AI,NONE,25:45.8,Variant 20,20,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,I5,NONE,25:45.8,Variant 20,20,I5,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,AC,NONE,25:45.8,Variant 20,20,AC,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,D,NONE,25:45.8,Variant 20,20,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_9,B,NONE,25:45.8,Variant 20,20,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,A,NONE,25:45.8,Variant 2,2,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,C,NONE,25:45.8,Variant 2,2,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,I4,NONE,25:45.8,Variant 2,2,I4,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,N,NONE,25:45.8,Variant 2,2,N,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,P,NONE,25:45.8,Variant 2,2,P,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,R,NONE,25:45.8,Variant 2,2,R,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,S,NONE,25:45.8,Variant 2,2,S,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,Q,NONE,25:45.8,Variant 2,2,Q,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,O,NONE,25:45.8,Variant 2,2,O,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,I1,NONE,25:45.8,Variant 2,2,I1,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,D,NONE,25:45.8,Variant 2,2,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_10,B,NONE,25:45.8,Variant 2,2,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,A,NONE,25:45.8,Variant 13,13,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,C,NONE,25:45.8,Variant 13,13,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,E,NONE,25:45.8,Variant 13,13,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,H,NONE,25:45.8,Variant 13,13,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,I,NONE,25:45.8,Variant 13,13,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,G,NONE,25:45.8,Variant 13,13,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,F,NONE,25:45.8,Variant 13,13,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,J,NONE,25:45.8,Variant 13,13,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,M,NONE,25:45.8,Variant 13,13,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,L,NONE,25:45.8,Variant 13,13,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,K,NONE,25:45.8,Variant 13,13,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,D,NONE,25:45.8,Variant 13,13,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_11,B,NONE,25:45.8,Variant 13,13,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,A,NONE,25:45.8,Variant 21,21,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,C,NONE,25:45.8,Variant 21,21,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AB,NONE,25:45.8,Variant 21,21,AB,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AM,NONE,25:45.8,Variant 21,21,AM,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AO,NONE,25:45.8,Variant 21,21,AO,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AD,NONE,25:45.8,Variant 21,21,AD,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AG,NONE,25:45.8,Variant 21,21,AG,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AP,NONE,25:45.8,Variant 21,21,AP,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AF,NONE,25:45.8,Variant 21,21,AF,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AE,NONE,25:45.8,Variant 21,21,AE,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AN,NONE,25:45.8,Variant 21,21,AN,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AH,NONE,25:45.8,Variant 21,21,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AJ,NONE,25:45.8,Variant 21,21,AJ,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AI,NONE,25:45.8,Variant 21,21,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,I5,NONE,25:45.8,Variant 21,21,I5,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,AC,NONE,25:45.8,Variant 21,21,AC,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,D,NONE,25:45.8,Variant 21,21,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_12,B,NONE,25:45.8,Variant 21,21,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,A,NONE,25:45.8,Variant 15,15,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,C,NONE,25:45.8,Variant 15,15,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,E,NONE,25:45.8,Variant 15,15,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,G,NONE,25:45.8,Variant 15,15,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,H,NONE,25:45.8,Variant 15,15,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,I,NONE,25:45.8,Variant 15,15,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,F,NONE,25:45.8,Variant 15,15,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,J,NONE,25:45.8,Variant 15,15,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,M,NONE,25:45.8,Variant 15,15,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,L,NONE,25:45.8,Variant 15,15,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,K,NONE,25:45.8,Variant 15,15,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,D,NONE,25:45.8,Variant 15,15,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_13,B,NONE,25:45.8,Variant 15,15,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,A,NONE,25:45.8,Variant 22,22,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,C,NONE,25:45.8,Variant 22,22,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AB,NONE,25:45.8,Variant 22,22,AB,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AD,NONE,25:45.8,Variant 22,22,AD,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AH,NONE,25:45.8,Variant 22,22,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AJ,NONE,25:45.8,Variant 22,22,AJ,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AG,NONE,25:45.8,Variant 22,22,AG,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AI,NONE,25:45.8,Variant 22,22,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,I5,NONE,25:45.8,Variant 22,22,I5,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AF,NONE,25:45.8,Variant 22,22,AF,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AE,NONE,25:45.8,Variant 22,22,AE,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AM,NONE,25:45.8,Variant 22,22,AM,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AO,NONE,25:45.8,Variant 22,22,AO,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AP,NONE,25:45.8,Variant 22,22,AP,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AN,NONE,25:45.8,Variant 22,22,AN,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,AC,NONE,25:45.8,Variant 22,22,AC,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,D,NONE,25:45.8,Variant 22,22,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_14,B,NONE,25:45.8,Variant 22,22,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,A,NONE,25:45.8,Variant 12,12,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,C,NONE,25:45.8,Variant 12,12,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,E,NONE,25:45.8,Variant 12,12,E,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,G,NONE,25:45.8,Variant 12,12,G,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,I,NONE,25:45.8,Variant 12,12,I,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,H,NONE,25:45.8,Variant 12,12,H,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,F,NONE,25:45.8,Variant 12,12,F,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,J,NONE,25:45.8,Variant 12,12,J,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,M,NONE,25:45.8,Variant 12,12,M,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,L,NONE,25:45.8,Variant 12,12,L,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,K,NONE,25:45.8,Variant 12,12,K,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,D,NONE,25:45.8,Variant 12,12,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_15,B,NONE,25:45.8,Variant 12,12,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,A,NONE,25:45.8,Variant 2,2,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,C,NONE,25:45.8,Variant 2,2,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,I4,NONE,25:45.8,Variant 2,2,I4,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,N,NONE,25:45.8,Variant 2,2,N,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,P,NONE,25:45.8,Variant 2,2,P,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,R,NONE,25:45.8,Variant 2,2,R,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,S,NONE,25:45.8,Variant 2,2,S,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,Q,NONE,25:45.8,Variant 2,2,Q,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,O,NONE,25:45.8,Variant 2,2,O,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,I1,NONE,25:45.8,Variant 2,2,I1,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,D,NONE,25:45.8,Variant 2,2,D,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_16,B,NONE,25:45.8,Variant 2,2,B,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,A,NONE,25:45.8,Variant 23,23,A,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,C,NONE,25:45.8,Variant 23,23,C,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AB,NONE,25:45.8,Variant 23,23,AB,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AH,NONE,25:45.8,Variant 23,23,AH,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AD,NONE,25:45.8,Variant 23,23,AD,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AJ,NONE,25:45.8,Variant 23,23,AJ,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AM,NONE,25:45.8,Variant 23,23,AM,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AO,NONE,25:45.8,Variant 23,23,AO,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AF,NONE,25:45.8,Variant 23,23,AF,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AG,NONE,25:45.8,Variant 23,23,AG,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AI,NONE,25:45.8,Variant 23,23,AI,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AE,NONE,25:45.8,Variant 23,23,AE,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AP,NONE,25:45.8,Variant 23,23,AP,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,I5,NONE,25:45.8,Variant 23,23,I5,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AN,NONE,25:45.8,Variant 23,23,AN,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,AC,NONE,25:45.8,Variant 23,23,AC,complete,NONE,2013-11-08T19:25:45.833+01:00
trace_17,D,NONE,25:45.8,Variant 23,23,D,complete,NONE,2013-11-08T19:25:45.833+01:00
