case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_3,AN,NONE,18:57.0,Variant 82,82,AN,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AU,NONE,18:57.0,Variant 82,82,AU,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AO,NONE,18:57.0,Variant 82,82,AO,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AT,NONE,18:57.0,Variant 82,82,AT,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AP,NONE,18:57.0,Variant 82,82,AP,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AS,NONE,18:57.0,Variant 82,82,AS,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AV,NONE,18:57.0,Variant 82,82,AV,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AQ,NONE,18:57.0,Variant 82,82,AQ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AR,NONE,18:57.0,Variant 82,82,AR,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AM,NONE,18:57.0,Variant 82,82,AM,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AN,NONE,18:57.0,Variant 82,82,AN,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AP,NONE,18:57.0,Variant 82,82,AP,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AQ,NONE,18:57.0,Variant 82,82,AQ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,I5,NONE,18:57.0,Variant 82,82,I5,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AR,NONE,18:57.0,Variant 82,82,AR,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AP,NONE,18:57.0,Variant 82,82,AP,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AQ,NONE,18:57.0,Variant 82,82,AQ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,I3,NONE,18:57.0,Variant 82,82,I3,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AL,NONE,18:57.0,Variant 82,82,AL,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,C,NONE,18:57.0,Variant 82,82,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,U,NONE,18:57.0,Variant 82,82,U,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,W,NONE,18:57.0,Variant 82,82,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,X,NONE,18:57.0,Variant 82,82,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,Y,NONE,18:57.0,Variant 82,82,Y,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,Z,NONE,18:57.0,Variant 82,82,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,AA,NONE,18:57.0,Variant 82,82,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,W,NONE,18:57.0,Variant 82,82,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,I7,NONE,18:57.0,Variant 82,82,I7,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,X,NONE,18:57.0,Variant 82,82,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,I2,NONE,18:57.0,Variant 82,82,I2,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,V,NONE,18:57.0,Variant 82,82,V,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,D,NONE,18:57.0,Variant 82,82,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_3,B,NONE,18:57.0,Variant 82,82,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,A,NONE,18:57.0,Variant 1,1,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,C,NONE,18:57.0,Variant 1,1,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AC,NONE,18:57.0,Variant 1,1,AC,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AE,NONE,18:57.0,Variant 1,1,AE,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AF,NONE,18:57.0,Variant 1,1,AF,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AD,NONE,18:57.0,Variant 1,1,AD,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AG,NONE,18:57.0,Variant 1,1,AG,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AJ,NONE,18:57.0,Variant 1,1,AJ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AI,NONE,18:57.0,Variant 1,1,AI,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,AH,NONE,18:57.0,Variant 1,1,AH,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,D,NONE,18:57.0,Variant 1,1,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_4,B,NONE,18:57.0,Variant 1,1,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,A,NONE,18:57.0,Variant 37,37,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,C,NONE,18:57.0,Variant 37,37,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,U,NONE,18:57.0,Variant 37,37,U,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,Z,NONE,18:57.0,Variant 37,37,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,AA,NONE,18:57.0,Variant 37,37,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,W,NONE,18:57.0,Variant 37,37,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,AB,NONE,18:57.0,Variant 37,37,AB,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,X,NONE,18:57.0,Variant 37,37,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,I2,NONE,18:57.0,Variant 37,37,I2,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,Z,NONE,18:57.0,Variant 37,37,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,AA,NONE,18:57.0,Variant 37,37,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,I7,NONE,18:57.0,Variant 37,37,I7,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,V,NONE,18:57.0,Variant 37,37,V,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,D,NONE,18:57.0,Variant 37,37,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_5,B,NONE,18:57.0,Variant 37,37,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,A,NONE,18:57.0,Variant 5,5,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,C,NONE,18:57.0,Variant 5,5,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,I6,NONE,18:57.0,Variant 5,5,I6,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,E,NONE,18:57.0,Variant 5,5,E,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,L,NONE,18:57.0,Variant 5,5,L,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,N,NONE,18:57.0,Variant 5,5,N,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,O,NONE,18:57.0,Variant 5,5,O,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,M,NONE,18:57.0,Variant 5,5,M,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,F,NONE,18:57.0,Variant 5,5,F,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,I4,NONE,18:57.0,Variant 5,5,I4,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,D,NONE,18:57.0,Variant 5,5,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_6,B,NONE,18:57.0,Variant 5,5,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,A,NONE,18:57.0,Variant 68,68,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,C,NONE,18:57.0,Variant 68,68,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,I6,NONE,18:57.0,Variant 68,68,I6,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,E,NONE,18:57.0,Variant 68,68,E,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,L,NONE,18:57.0,Variant 68,68,L,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,N,NONE,18:57.0,Variant 68,68,N,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,O,NONE,18:57.0,Variant 68,68,O,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,M,NONE,18:57.0,Variant 68,68,M,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,F,NONE,18:57.0,Variant 68,68,F,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,I1,NONE,18:57.0,Variant 68,68,I1,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,P,NONE,18:57.0,Variant 68,68,P,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,S,NONE,18:57.0,Variant 68,68,S,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,Q,NONE,18:57.0,Variant 68,68,Q,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,I8,NONE,18:57.0,Variant 68,68,I8,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,E,NONE,18:57.0,Variant 68,68,E,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,G,NONE,18:57.0,Variant 68,68,G,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,K,NONE,18:57.0,Variant 68,68,K,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,I,NONE,18:57.0,Variant 68,68,I,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,J,NONE,18:57.0,Variant 68,68,J,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,H,NONE,18:57.0,Variant 68,68,H,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,F,NONE,18:57.0,Variant 68,68,F,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,I4,NONE,18:57.0,Variant 68,68,I4,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,D,NONE,18:57.0,Variant 68,68,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_7,B,NONE,18:57.0,Variant 68,68,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,A,NONE,18:57.0,Variant 83,83,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,C,NONE,18:57.0,Variant 83,83,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AC,NONE,18:57.0,Variant 83,83,AC,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AE,NONE,18:57.0,Variant 83,83,AE,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AF,NONE,18:57.0,Variant 83,83,AF,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AD,NONE,18:57.0,Variant 83,83,AD,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AG,NONE,18:57.0,Variant 83,83,AG,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AI,NONE,18:57.0,Variant 83,83,AI,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AJ,NONE,18:57.0,Variant 83,83,AJ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AH,NONE,18:57.0,Variant 83,83,AH,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,D,NONE,18:57.0,Variant 83,83,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AK,NONE,18:57.0,Variant 83,83,AK,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AM,NONE,18:57.0,Variant 83,83,AM,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AN,NONE,18:57.0,Variant 83,83,AN,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,I5,NONE,18:57.0,Variant 83,83,I5,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AP,NONE,18:57.0,Variant 83,83,AP,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AQ,NONE,18:57.0,Variant 83,83,AQ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,I3,NONE,18:57.0,Variant 83,83,I3,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AU,NONE,18:57.0,Variant 83,83,AU,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AT,NONE,18:57.0,Variant 83,83,AT,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AS,NONE,18:57.0,Variant 83,83,AS,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AV,NONE,18:57.0,Variant 83,83,AV,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AL,NONE,18:57.0,Variant 83,83,AL,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,C,NONE,18:57.0,Variant 83,83,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,U,NONE,18:57.0,Variant 83,83,U,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,W,NONE,18:57.0,Variant 83,83,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,Z,NONE,18:57.0,Variant 83,83,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,AA,NONE,18:57.0,Variant 83,83,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,X,NONE,18:57.0,Variant 83,83,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,Y,NONE,18:57.0,Variant 83,83,Y,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,W,NONE,18:57.0,Variant 83,83,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,X,NONE,18:57.0,Variant 83,83,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,I7,NONE,18:57.0,Variant 83,83,I7,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,I2,NONE,18:57.0,Variant 83,83,I2,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,V,NONE,18:57.0,Variant 83,83,V,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,D,NONE,18:57.0,Variant 83,83,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_8,B,NONE,18:57.0,Variant 83,83,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,A,NONE,18:57.0,Variant 33,33,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,C,NONE,18:57.0,Variant 33,33,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,U,NONE,18:57.0,Variant 33,33,U,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,W,NONE,18:57.0,Variant 33,33,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,Z,NONE,18:57.0,Variant 33,33,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,AA,NONE,18:57.0,Variant 33,33,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,AB,NONE,18:57.0,Variant 33,33,AB,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,X,NONE,18:57.0,Variant 33,33,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,I2,NONE,18:57.0,Variant 33,33,I2,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,Z,NONE,18:57.0,Variant 33,33,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,AA,NONE,18:57.0,Variant 33,33,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,I7,NONE,18:57.0,Variant 33,33,I7,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,V,NONE,18:57.0,Variant 33,33,V,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,D,NONE,18:57.0,Variant 33,33,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_9,B,NONE,18:57.0,Variant 33,33,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,A,NONE,18:57.0,Variant 84,84,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,C,NONE,18:57.0,Variant 84,84,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,U,NONE,18:57.0,Variant 84,84,U,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,Z,NONE,18:57.0,Variant 84,84,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,W,NONE,18:57.0,Variant 84,84,W,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,AA,NONE,18:57.0,Variant 84,84,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,X,NONE,18:57.0,Variant 84,84,X,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,AB,NONE,18:57.0,Variant 84,84,AB,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,I2,NONE,18:57.0,Variant 84,84,I2,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,Z,NONE,18:57.0,Variant 84,84,Z,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,AA,NONE,18:57.0,Variant 84,84,AA,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,I7,NONE,18:57.0,Variant 84,84,I7,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,V,NONE,18:57.0,Variant 84,84,V,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,D,NONE,18:57.0,Variant 84,84,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_10,B,NONE,18:57.0,Variant 84,84,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,A,NONE,18:57.0,Variant 1,1,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,C,NONE,18:57.0,Variant 1,1,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AC,NONE,18:57.0,Variant 1,1,AC,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AE,NONE,18:57.0,Variant 1,1,AE,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AF,NONE,18:57.0,Variant 1,1,AF,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AD,NONE,18:57.0,Variant 1,1,AD,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AG,NONE,18:57.0,Variant 1,1,AG,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AJ,NONE,18:57.0,Variant 1,1,AJ,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AI,NONE,18:57.0,Variant 1,1,AI,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,AH,NONE,18:57.0,Variant 1,1,AH,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,D,NONE,18:57.0,Variant 1,1,D,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_11,B,NONE,18:57.0,Variant 1,1,B,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_12,A,NONE,18:57.0,Variant 4,4,A,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_12,C,NONE,18:57.0,Variant 4,4,C,complete,NONE,2013-11-03T12:18:57.040+01:00
trace_12,AC,NONE,18:57.0,Variant 4,4,AC,complete,NONE,2013-11-03T12:18:57.040+01:00
