case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index
instance_145,BD,Originator,03:11.0,Variant 2,2
instance_145,AT,Originator,03:11.0,Variant 2,2
instance_145,AU,Originator,03:11.0,Variant 2,2
instance_145,BB,Originator,03:13.0,Variant 2,2
instance_145,AX,Originator,03:27.0,Variant 2,2
instance_145,BF,Originator,03:34.0,Variant 2,2
instance_145,BE,Originator,03:38.0,Variant 2,2
instance_145,BA,Originator,03:43.0,Variant 2,2
instance_145,AV,Originator,03:51.0,Variant 2,2
instance_145,AE,Originator,04:04.0,Variant 2,2
instance_145,F,Originator,04:29.0,Variant 2,2
instance_145,BI,Originator,04:56.0,Variant 2,2
instance_145,BH,Originator,04:56.0,Variant 2,2
instance_145,CE,Originator,05:13.0,Variant 2,2
instance_145,BP,Originator,05:15.0,Variant 2,2
instance_145,BV,Originator,05:15.0,Variant 2,2
instance_145,BM,Originator,05:36.0,Variant 2,2
instance_145,BQ,Originator,05:38.0,Variant 2,2
instance_145,BK,Originator,06:04.0,Variant 2,2
instance_145,CH,Originator,06:47.0,Variant 2,2
instance_145,BT,Originator,07:16.0,Variant 2,2
instance_145,BX,Originator,07:20.0,Variant 2,2
instance_145,BJ,Originator,07:41.0,Variant 2,2
instance_145,BY,Originator,07:46.0,Variant 2,2
instance_145,BU,Originator,08:04.0,Variant 2,2
instance_145,BS,Originator,08:22.0,Variant 2,2
instance_145,BZ,Originator,08:37.0,Variant 2,2
instance_145,D,Originator,08:55.0,Variant 2,2
instance_145,CD,Originator,08:55.0,Variant 2,2
instance_145,CB,Originator,09:02.0,Variant 2,2
instance_145,CG,Originator,09:13.0,Variant 2,2
instance_145,CJ,Originator,09:23.0,Variant 2,2
instance_145,BN,Originator,09:32.0,Variant 2,2
instance_145,AG,Originator,09:34.0,Variant 2,2
instance_145,CA,Originator,09:52.0,Variant 2,2
instance_145,BR,Originator,10:18.0,Variant 2,2
instance_145,CI,Originator,10:29.0,Variant 2,2
instance_145,CC,Originator,10:42.0,Variant 2,2
instance_145,CL,Originator,11:02.0,Variant 2,2
instance_145,CM,Originator,11:10.0,Variant 2,2
instance_145,CK,Originator,11:24.0,Variant 2,2
instance_145,B,Originator,12:11.0,Variant 2,2
instance_145,End,End,12:11.0,Variant 2,2
instance_258,Start,Start,00:00.0,Variant 3,3
instance_258,A,Originator,00:00.0,Variant 3,3
instance_258,AM,Originator,00:00.0,Variant 3,3
instance_258,C,Originator,00:12.0,Variant 3,3
instance_258,E,Originator,00:25.0,Variant 3,3
instance_258,AE,Originator,00:36.0,Variant 3,3
instance_258,F,Originator,00:55.0,Variant 3,3
instance_258,AG,Originator,00:55.0,Variant 3,3
instance_258,AQ,Originator,00:56.0,Variant 3,3
instance_258,AR,Originator,01:05.0,Variant 3,3
instance_258,AL,Originator,01:06.0,Variant 3,3
instance_258,AI,Originator,01:18.0,Variant 3,3
instance_258,AP,Originator,01:25.0,Variant 3,3
instance_258,CF,Originator,01:28.0,Variant 3,3
instance_258,BL,Originator,01:34.0,Variant 3,3
instance_258,AH,Originator,01:53.0,Variant 3,3
instance_258,AF,Originator,02:15.0,Variant 3,3
instance_258,B,Originator,02:42.0,Variant 3,3
instance_258,AZ,Originator,02:54.0,Variant 3,3
instance_258,BD,Originator,03:02.0,Variant 3,3
instance_258,BC,Originator,03:03.0,Variant 3,3
instance_258,AX,Originator,03:11.0,Variant 3,3
instance_258,BA,Originator,03:11.0,Variant 3,3
instance_258,AU,Originator,03:14.0,Variant 3,3
instance_258,BG,Originator,03:16.0,Variant 3,3
instance_258,BE,Originator,03:37.0,Variant 3,3
instance_258,AV,Originator,03:40.0,Variant 3,3
instance_258,AT,Originator,03:59.0,Variant 3,3
instance_258,CL,Originator,04:51.0,Variant 3,3
instance_258,CG,Originator,05:07.0,Variant 3,3
instance_258,BJ,Originator,05:14.0,Variant 3,3
instance_258,BP,Originator,05:23.0,Variant 3,3
instance_258,AJ,Originator,05:30.0,Variant 3,3
instance_258,BO,Originator,05:31.0,Variant 3,3
instance_258,BQ,Originator,05:44.0,Variant 3,3
instance_258,BK,Originator,05:56.0,Variant 3,3
instance_258,BI,Originator,06:20.0,Variant 3,3
instance_258,BR,Originator,06:34.0,Variant 3,3
instance_258,BV,Originator,07:01.0,Variant 3,3
instance_258,CJ,Originator,07:01.0,Variant 3,3
instance_258,CE,Originator,07:01.0,Variant 3,3
instance_258,BX,Originator,07:01.0,Variant 3,3
instance_258,BY,Originator,07:20.0,Variant 3,3
instance_258,BU,Originator,07:48.0,Variant 3,3
instance_258,BS,Originator,08:11.0,Variant 3,3
instance_258,CB,Originator,08:29.0,Variant 3,3
instance_258,BZ,Originator,08:44.0,Variant 3,3
instance_258,CD,Originator,08:52.0,Variant 3,3
instance_258,BN,Originator,09:00.0,Variant 3,3
instance_258,CC,Originator,09:02.0,Variant 3,3
instance_258,AK,Originator,09:06.0,Variant 3,3
instance_258,BT,Originator,09:28.0,Variant 3,3
instance_258,CA,Originator,09:47.0,Variant 3,3
instance_258,CH,Originator,10:16.0,Variant 3,3
instance_258,CI,Originator,10:27.0,Variant 3,3
instance_258,BH,Originator,10:58.0,Variant 3,3
instance_258,CM,Originator,11:02.0,Variant 3,3
instance_258,CK,Originator,11:20.0,Variant 3,3
instance_258,D,Originator,11:41.0,Variant 3,3
instance_258,AS,Originator,11:55.0,Variant 3,3
instance_258,End,End,11:55.0,Variant 3,3
instance_18,Start,Start,00:00.0,Variant 4,4
instance_18,A,Originator,00:00.0,Variant 4,4
instance_18,C,Originator,00:21.0,Variant 4,4
instance_18,CN,Originator,00:34.0,Variant 4,4
instance_18,CP,Originator,00:46.0,Variant 4,4
instance_18,CR,Originator,01:03.0,Variant 4,4
instance_18,CU,Originator,01:19.0,Variant 4,4
instance_18,CQ,Originator,01:49.0,Variant 4,4
instance_18,EA,Originator,02:13.0,Variant 4,4
instance_18,CZ,Originator,02:26.0,Variant 4,4
instance_18,DD,Originator,02:35.0,Variant 4,4
instance_18,DB,Originator,02:43.0,Variant 4,4
instance_18,EY,Originator,02:47.0,Variant 4,4
instance_18,DE,Originator,02:47.0,Variant 4,4
instance_18,FE,Originator,02:48.0,Variant 4,4
instance_18,EG,Originator,03:18.0,Variant 4,4
instance_18,CY,Originator,03:47.0,Variant 4,4
instance_18,CO,Originator,04:02.0,Variant 4,4
instance_18,DX,Originator,04:16.0,Variant 4,4
instance_18,DY,Originator,04:34.0,Variant 4,4
instance_18,EB,Originator,04:59.0,Variant 4,4
instance_18,CX,Originator,05:18.0,Variant 4,4
instance_18,ED,Originator,05:36.0,Variant 4,4
instance_18,DA,Originator,06:00.0,Variant 4,4
instance_18,EE,Originator,06:14.0,Variant 4,4
instance_18,FI,Originator,06:32.0,Variant 4,4
instance_18,EW,Originator,06:57.0,Variant 4,4
instance_18,FH,Originator,07:18.0,Variant 4,4
instance_18,CS,Originator,07:18.0,Variant 4,4
instance_18,FB,Originator,07:38.0,Variant 4,4
instance_18,FL,Originator,07:46.0,Variant 4,4
instance_18,FJ,Originator,07:53.0,Variant 4,4
instance_18,EZ,Originator,08:01.0,Variant 4,4
instance_18,FK,Originator,08:02.0,Variant 4,4
instance_18,FC,Originator,08:11.0,Variant 4,4
instance_18,DZ,Originator,08:19.0,Variant 4,4
instance_18,DC,Originator,08:23.0,Variant 4,4
instance_18,FD,Originator,08:23.0,Variant 4,4
instance_18,FM,Originator,08:29.0,Variant 4,4
instance_18,FO,Originator,08:42.0,Variant 4,4
instance_18,FN,Originator,09:06.0,Variant 4,4
instance_18,EX,Originator,09:19.0,Variant 4,4
instance_18,D,Originator,09:48.0,Variant 4,4
instance_18,B,Originator,10:11.0,Variant 4,4
instance_18,End,End,10:11.0,Variant 4,4
instance_478,Start,Start,00:00.0,Variant 5,5
instance_478,A,Originator,00:00.0,Variant 5,5
instance_478,CK,Originator,00:00.0,Variant 5,5
instance_478,AV,Originator,00:12.0,Variant 5,5
instance_478,C,Originator,00:12.0,Variant 5,5
instance_478,E,Originator,00:28.0,Variant 5,5
instance_478,BZ,Originator,00:45.0,Variant 5,5
instance_478,AF,Originator,01:08.0,Variant 5,5
instance_478,AG,Originator,01:08.0,Variant 5,5
instance_478,AQ,Originator,01:10.0,Variant 5,5
instance_478,AL,Originator,01:20.0,Variant 5,5
instance_478,AK,Originator,01:29.0,Variant 5,5
instance_478,AJ,Originator,01:32.0,Variant 5,5
instance_478,BM,Originator,01:33.0,Variant 5,5
instance_478,AR,Originator,01:33.0,Variant 5,5
instance_478,AN,Originator,01:34.0,Variant 5,5
instance_478,AI,Originator,01:38.0,Variant 5,5
instance_478,AM,Originator,01:51.0,Variant 5,5
instance_478,AH,Originator,01:51.0,Variant 5,5
instance_478,BE,Originator,02:37.0,Variant 5,5
instance_478,AU,Originator,02:53.0,Variant 5,5
instance_478,BI,Originator,02:55.0,Variant 5,5
instance_478,AZ,Originator,02:55.0,Variant 5,5
instance_478,BD,Originator,03:02.0,Variant 5,5
instance_478,CF,Originator,03:03.0,Variant 5,5
instance_478,AX,Originator,03:03.0,Variant 5,5
instance_478,BF,Originator,03:12.0,Variant 5,5
instance_478,BX,Originator,03:21.0,Variant 5,5
instance_478,AS,Originator,03:35.0,Variant 5,5
instance_478,BA,Originator,03:37.0,Variant 5,5
instance_478,AT,Originator,03:47.0,Variant 5,5
instance_478,BR,Originator,03:47.0,Variant 5,5
instance_478,CI,Originator,04:09.0,Variant 5,5
instance_478,BH,Originator,04:30.0,Variant 5,5
instance_478,BK,Originator,04:48.0,Variant 5,5
instance_478,B,Originator,05:03.0,Variant 5,5
instance_478,CJ,Originator,05:03.0,Variant 5,5
instance_478,BP,Originator,05:10.0,Variant 5,5
instance_478,BO,Originator,05:18.0,Variant 5,5
instance_478,BB,Originator,05:20.0,Variant 5,5
instance_478,BQ,Originator,05:28.0,Variant 5,5
instance_478,F,Originator,06:09.0,Variant 5,5
instance_478,BT,Originator,06:43.0,Variant 5,5
instance_478,BY,Originator,07:07.0,Variant 5,5
instance_478,CL,Originator,07:07.0,Variant 5,5
instance_478,BW,Originator,07:07.0,Variant 5,5
instance_478,BU,Originator,07:23.0,Variant 5,5
instance_478,BS,Originator,07:43.0,Variant 5,5
instance_478,AE,Originator,08:00.0,Variant 5,5
instance_478,CB,Originator,08:20.0,Variant 5,5
instance_478,CD,Originator,08:29.0,Variant 5,5
instance_478,CG,Originator,08:43.0,Variant 5,5
instance_478,CC,Originator,08:44.0,Variant 5,5
instance_478,BJ,Originator,08:47.0,Variant 5,5
instance_478,CE,Originator,09:00.0,Variant 5,5
instance_478,CA,Originator,09:21.0,Variant 5,5
instance_478,CH,Originator,09:45.0,Variant 5,5
instance_478,BN,Originator,10:13.0,Variant 5,5
instance_478,CM,Originator,10:36.0,Variant 5,5
instance_478,D,Originator,11:15.0,Variant 5,5
instance_478,End,End,11:15.0,Variant 5,5
instance_209,Start,Start,00:00.0,Variant 6,6
instance_209,A,Originator,00:00.0,Variant 6,6
instance_209,HZ,Originator,00:18.0,Variant 6,6
instance_209,LB,Originator,00:31.0,Variant 6,6
instance_209,FR,Originator,00:31.0,Variant 6,6
instance_209,HY,Originator,00:42.0,Variant 6,6
instance_209,KN,Originator,00:54.0,Variant 6,6
instance_209,KX,Originator,01:10.0,Variant 6,6
instance_209,LA,Originator,01:26.0,Variant 6,6
instance_209,KY,Originator,01:40.0,Variant 6,6
instance_209,LD,Originator,02:19.0,Variant 6,6
instance_209,LE,Originator,02:23.0,Variant 6,6
instance_209,LC,Originator,02:38.0,Variant 6,6
instance_209,KO,Originator,02:49.0,Variant 6,6
instance_209,C,Originator,03:09.0,Variant 6,6
instance_209,B,Originator,03:30.0,Variant 6,6
instance_209,D,Originator,03:43.0,Variant 6,6
instance_209,FS,Originator,04:04.0,Variant 6,6
instance_209,End,End,04:04.0,Variant 6,6
instance_274,Start,Start,00:00.0,Variant 7,7
instance_274,A,Originator,00:00.0,Variant 7,7
instance_274,EO,Originator,00:22.0,Variant 7,7
instance_274,C,Originator,00:32.0,Variant 7,7
instance_274,DF,Originator,00:50.0,Variant 7,7
instance_274,DH,Originator,01:15.0,Variant 7,7
instance_274,DJ,Originator,01:30.0,Variant 7,7
instance_274,DM,Originator,01:30.0,Variant 7,7
instance_274,DN,Originator,01:33.0,Variant 7,7
instance_274,EZ,Originator,01:52.0,Variant 7,7
instance_274,FN,Originator,01:52.0,Variant 7,7
instance_274,D,Originator,01:52.0,Variant 7,7
instance_274,DL,Originator,01:54.0,Variant 7,7
instance_274,DP,Originator,01:55.0,Variant 7,7
instance_274,DO,Originator,02:16.0,Variant 7,7
instance_274,DK,Originator,02:20.0,Variant 7,7
instance_274,DI,Originator,02:37.0,Variant 7,7
instance_274,DG,Originator,02:53.0,Variant 7,7
instance_274,CO,Originator,03:10.0,Variant 7,7
instance_274,DX,Originator,03:22.0,Variant 7,7
instance_274,EI,Originator,03:41.0,Variant 7,7
instance_274,EK,Originator,04:01.0,Variant 7,7
instance_274,EY,Originator,04:18.0,Variant 7,7
instance_274,CN,Originator,04:22.0,Variant 7,7
instance_274,EN,Originator,04:23.0,Variant 7,7
instance_274,FG,Originator,04:50.0,Variant 7,7
instance_274,EL,Originator,04:50.0,Variant 7,7
instance_274,EJ,Originator,05:20.0,Variant 7,7
instance_274,DY,Originator,05:38.0,Variant 7,7
instance_274,EW,Originator,05:55.0,Variant 7,7
instance_274,EM,Originator,06:10.0,Variant 7,7
instance_274,FH,Originator,06:11.0,Variant 7,7
instance_274,FB,Originator,06:26.0,Variant 7,7
instance_274,FJ,Originator,06:33.0,Variant 7,7
instance_274,FL,Originator,06:41.0,Variant 7,7
instance_274,DQ,Originator,06:47.0,Variant 7,7
instance_274,FK,Originator,06:48.0,Variant 7,7
instance_274,FC,Originator,06:59.0,Variant 7,7
instance_274,FI,Originator,07:09.0,Variant 7,7
instance_274,FM,Originator,07:24.0,Variant 7,7
instance_274,FD,Originator,07:37.0,Variant 7,7
instance_274,FO,Originator,07:41.0,Variant 7,7
instance_274,EX,Originator,08:16.0,Variant 7,7
instance_274,B,Originator,08:59.0,Variant 7,7
instance_274,End,End,08:59.0,Variant 7,7
instance_283,Start,Start,00:00.0,Variant 8,8
instance_283,C,Originator,00:00.0,Variant 8,8
instance_283,LB,Originator,00:00.0,Variant 8,8
instance_283,LC,Originator,00:00.0,Variant 8,8
instance_283,A,Originator,00:14.0,Variant 8,8
instance_283,FR,Originator,00:23.0,Variant 8,8
instance_283,HY,Originator,00:39.0,Variant 8,8
instance_283,KN,Originator,00:51.0,Variant 8,8
instance_283,KX,Originator,01:07.0,Variant 8,8
instance_283,LD,Originator,01:29.0,Variant 8,8
instance_283,KY,Originator,01:46.0,Variant 8,8
instance_283,LE,Originator,02:14.0,Variant 8,8
instance_283,KZ,Originator,02:21.0,Variant 8,8
instance_283,KO,Originator,02:56.0,Variant 8,8
instance_283,D,Originator,03:10.0,Variant 8,8
instance_283,FS,Originator,03:37.0,Variant 8,8
instance_283,HZ,Originator,03:47.0,Variant 8,8
instance_283,B,Originator,04:02.0,Variant 8,8
instance_283,End,End,04:02.0,Variant 8,8
instance_59,Start,Start,00:00.0,Variant 9,9
instance_59,CN,Originator,00:00.0,Variant 9,9
instance_59,EP,Originator,00:00.0,Variant 9,9
instance_59,FL,Originator,00:17.0,Variant 9,9
instance_59,C,Originator,00:17.0,Variant 9,9
instance_59,FE,Originator,00:24.0,Variant 9,9
instance_59,CP,Originator,00:37.0,Variant 9,9
instance_59,CR,Originator,01:00.0,Variant 9,9
instance_59,FB,Originator,01:21.0,Variant 9,9
instance_59,CS,Originator,01:46.0,Variant 9,9
instance_59,CQ,Originator,02:06.0,Variant 9,9
instance_59,CX,Originator,02:28.0,Variant 9,9
instance_59,DD,Originator,02:48.0,Variant 9,9
instance_59,CZ,Originator,02:57.0,Variant 9,9
instance_59,D,Originator,03:01.0,Variant 9,9
instance_59,DB,Originator,03:13.0,Variant 9,9
instance_59,DC,Originator,03:14.0,Variant 9,9
instance_59,DA,Originator,03:38.0,Variant 9,9
instance_59,CY,Originator,04:07.0,Variant 9,9
instance_59,CO,Originator,04:16.0,Variant 9,9
instance_59,DX,Originator,04:30.0,Variant 9,9
instance_59,EI,Originator,04:48.0,Variant 9,9
instance_59,EQ,Originator,05:38.0,Variant 9,9
instance_59,EJ,Originator,06:02.0,Variant 9,9
instance_59,DY,Originator,06:23.0,Variant 9,9
instance_59,EZ,Originator,06:39.0,Variant 9,9
instance_59,EW,Originator,06:39.0,Variant 9,9
instance_59,FH,Originator,06:53.0,Variant 9,9
instance_59,CT,Originator,07:27.0,Variant 9,9
instance_59,FJ,Originator,07:31.0,Variant 9,9
instance_59,FK,Originator,07:34.0,Variant 9,9
instance_59,EY,Originator,07:49.0,Variant 9,9
instance_59,FI,Originator,07:49.0,Variant 9,9
instance_59,FM,Originator,08:03.0,Variant 9,9
instance_59,FP,Originator,08:15.0,Variant 9,9
instance_59,A,Originator,08:22.0,Variant 9,9
instance_59,FC,Originator,08:22.0,Variant 9,9
instance_59,FN,Originator,08:37.0,Variant 9,9
instance_59,FD,Originator,08:47.0,Variant 9,9
instance_59,EX,Originator,09:05.0,Variant 9,9
instance_59,DE,Originator,09:33.0,Variant 9,9
instance_59,B,Originator,09:47.0,Variant 9,9
instance_59,End,End,09:47.0,Variant 9,9
instance_426,Start,Start,00:00.0,Variant 10,10
instance_426,A,Originator,00:00.0,Variant 10,10
instance_426,HY,Originator,00:20.0,Variant 10,10
instance_426,FR,Originator,00:27.0,Variant 10,10
instance_426,C,Originator,00:38.0,Variant 10,10
instance_426,KX,Originator,00:50.0,Variant 10,10
instance_426,LC,Originator,00:50.0,Variant 10,10
instance_426,KN,Originator,00:50.0,Variant 10,10
instance_426,FS,Originator,01:30.0,Variant 10,10
instance_426,KY,Originator,01:54.0,Variant 10,10
instance_426,LB,Originator,02:03.0,Variant 10,10
instance_426,LE,Originator,02:28.0,Variant 10,10
instance_426,LD,Originator,02:32.0,Variant 10,10
instance_426,KO,Originator,03:06.0,Variant 10,10
instance_426,HZ,Originator,03:28.0,Variant 10,10
instance_426,KZ,Originator,03:48.0,Variant 10,10
instance_426,D,Originator,04:05.0,Variant 10,10
instance_426,B,Originator,04:19.0,Variant 10,10
instance_426,End,End,04:19.0,Variant 10,10
instance_70,Start,Start,00:00.0,Variant 11,11
instance_70,A,Originator,00:00.0,Variant 11,11
instance_70,FH,Originator,00:15.0,Variant 11,11
instance_70,DT,Originator,00:21.0,Variant 11,11
instance_70,FP,Originator,00:21.0,Variant 11,11
instance_70,DF,Originator,00:31.0,Variant 11,11
instance_70,DR,Originator,00:49.0,Variant 11,11
instance_70,DS,Originator,01:08.0,Variant 11,11
instance_70,CN,Originator,01:22.0,Variant 11,11
instance_70,DW,Originator,01:43.0,Variant 11,11
instance_70,ER,Originator,01:52.0,Variant 11,11
instance_70,DV,Originator,01:52.0,Variant 11,11
instance_70,DU,Originator,02:12.0,Variant 11,11
instance_70,DG,Originator,02:30.0,Variant 11,11
instance_70,CO,Originator,02:42.0,Variant 11,11
instance_70,DX,Originator,02:51.0,Variant 11,11
instance_70,EI,Originator,03:08.0,Variant 11,11
instance_70,ET,Originator,03:55.0,Variant 11,11
instance_70,EU,Originator,04:05.0,Variant 11,11
instance_70,ES,Originator,04:28.0,Variant 11,11
instance_70,EJ,Originator,04:38.0,Variant 11,11
instance_70,FI,Originator,04:53.0,Variant 11,11
instance_70,EW,Originator,05:11.0,Variant 11,11
instance_70,EY,Originator,05:25.0,Variant 11,11
instance_70,C,Originator,05:35.0,Variant 11,11
instance_70,EV,Originator,05:35.0,Variant 11,11
instance_70,FB,Originator,05:45.0,Variant 11,11
instance_70,FL,Originator,05:59.0,Variant 11,11
instance_70,FK,Originator,05:59.0,Variant 11,11
instance_70,EZ,Originator,05:59.0,Variant 11,11
instance_70,FJ,Originator,05:59.0,Variant 11,11
instance_70,FC,Originator,06:07.0,Variant 11,11
instance_70,DY,Originator,06:19.0,Variant 11,11
instance_70,FF,Originator,06:29.0,Variant 11,11
instance_70,FM,Originator,06:36.0,Variant 11,11
instance_70,FD,Originator,06:44.0,Variant 11,11
instance_70,FN,Originator,07:15.0,Variant 11,11
instance_70,EX,Originator,07:22.0,Variant 11,11
instance_70,D,Originator,07:47.0,Variant 11,11
instance_70,B,Originator,08:07.0,Variant 11,11
instance_70,End,End,08:07.0,Variant 11,11
instance_202,Start,Start,00:00.0,Variant 12,12
instance_202,A,Originator,00:00.0,Variant 12,12
instance_202,C,Originator,00:16.0,Variant 12,12
instance_202,E,Originator,00:25.0,Variant 12,12
instance_202,AE,Originator,00:42.0,Variant 12,12
instance_202,AG,Originator,01:03.0,Variant 12,12
instance_202,AQ,Originator,01:07.0,Variant 12,12
instance_202,AL,Originator,01:15.0,Variant 12,12
instance_202,BT,Originator,01:15.0,Variant 12,12
instance_202,AR,Originator,01:17.0,Variant 12,12
instance_202,AI,Originator,01:22.0,Variant 12,12
instance_202,AK,Originator,01:24.0,Variant 12,12
instance_202,AJ,Originator,01:30.0,Variant 12,12
instance_202,AV,Originator,01:35.0,Variant 12,12
instance_202,AN,Originator,01:35.0,Variant 12,12
instance_202,AH,Originator,01:42.0,Variant 12,12
instance_202,AM,Originator,02:00.0,Variant 12,12
instance_202,BK,Originator,02:21.0,Variant 12,12
instance_202,AS,Originator,02:40.0,Variant 12,12
instance_202,BX,Originator,02:40.0,Variant 12,12
instance_202,AT,Originator,03:03.0,Variant 12,12
instance_202,BO,Originator,03:03.0,Variant 12,12
instance_202,AU,Originator,03:03.0,Variant 12,12
instance_202,AZ,Originator,03:13.0,Variant 12,12
instance_202,AY,Originator,03:17.0,Variant 12,12
instance_202,BI,Originator,03:19.0,Variant 12,12
instance_202,BB,Originator,03:30.0,Variant 12,12
instance_202,BA,Originator,03:58.0,Variant 12,12
instance_202,F,Originator,04:35.0,Variant 12,12
instance_202,BH,Originator,04:57.0,Variant 12,12
instance_202,BJ,Originator,05:20.0,Variant 12,12
instance_202,CC,Originator,05:28.0,Variant 12,12
instance_202,BP,Originator,05:28.0,Variant 12,12
instance_202,BM,Originator,05:37.0,Variant 12,12
instance_202,BQ,Originator,05:45.0,Variant 12,12
instance_202,BN,Originator,05:45.0,Variant 12,12
instance_202,BF,Originator,05:50.0,Variant 12,12
instance_202,AF,Originator,05:56.0,Variant 12,12
instance_202,BE,Originator,06:23.0,Variant 12,12
instance_202,BR,Originator,06:39.0,Variant 12,12
instance_202,CE,Originator,07:01.0,Variant 12,12
instance_202,CA,Originator,07:09.0,Variant 12,12
instance_202,BW,Originator,07:26.0,Variant 12,12
instance_202,BY,Originator,07:26.0,Variant 12,12
instance_202,BU,Originator,07:42.0,Variant 12,12
instance_202,BS,Originator,08:05.0,Variant 12,12
instance_202,BZ,Originator,08:19.0,Variant 12,12
instance_202,CB,Originator,08:36.0,Variant 12,12
instance_202,B,Originator,08:44.0,Variant 12,12
instance_202,CD,Originator,08:44.0,Variant 12,12
instance_202,CF,Originator,08:57.0,Variant 12,12
instance_202,CG,Originator,09:05.0,Variant 12,12
instance_202,CH,Originator,10:16.0,Variant 12,12
instance_202,CI,Originator,10:30.0,Variant 12,12
instance_202,CJ,Originator,10:48.0,Variant 12,12
instance_202,CL,Originator,11:06.0,Variant 12,12
instance_202,CM,Originator,11:08.0,Variant 12,12
instance_202,CK,Originator,11:26.0,Variant 12,12
instance_202,D,Originator,11:58.0,Variant 12,12
instance_202,BD,Originator,12:06.0,Variant 12,12
instance_202,End,End,12:06.0,Variant 12,12
instance_88,Start,Start,00:00.0,Variant 13,13
instance_88,FA,Originator,00:00.0,Variant 13,13
instance_88,CO,Originator,00:12.0,Variant 13,13
instance_88,CN,Originator,00:26.0,Variant 13,13
instance_88,DF,Originator,00:44.0,Variant 13,13
instance_88,DR,Originator,01:08.0,Variant 13,13
instance_88,DS,Originator,01:21.0,Variant 13,13
instance_88,EI,Originator,01:21.0,Variant 13,13
instance_88,DT,Originator,01:37.0,Variant 13,13
instance_88,DW,Originator,01:54.0,Variant 13,13
instance_88,DV,Originator,01:59.0,Variant 13,13
instance_88,DU,Originator,02:23.0,Variant 13,13
instance_88,DG,Originator,02:43.0,Variant 13,13
instance_88,C,Originator,02:52.0,Variant 13,13
instance_88,DY,Originator,03:01.0,Variant 13,13
instance_88,DX,Originator,03:01.0,Variant 13,13
instance_88,ER,Originator,03:39.0,Variant 13,13
instance_88,FJ,Originator,04:05.0,Variant 13,13
instance_88,EV,Originator,04:08.0,Variant 13,13
instance_88,ES,Originator,04:34.0,Variant 13,13
instance_88,EJ,Originator,04:40.0,Variant 13,13
instance_88,EU,Originator,05:17.0,Variant 13,13
instance_88,FH,Originator,05:35.0,Variant 13,13
instance_88,A,Originator,05:55.0,Variant 13,13
instance_88,EW,Originator,06:03.0,Variant 13,13
