case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_5,AD,NONE,45:41.3,Variant 20,20,AD,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AG,NONE,45:41.3,Variant 20,20,AG,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AM,NONE,45:41.3,Variant 20,20,AM,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AH,NONE,45:41.3,Variant 20,20,AH,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AF,NONE,45:41.3,Variant 20,20,AF,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AP,NONE,45:41.3,Variant 20,20,AP,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AO,NONE,45:41.3,Variant 20,20,AO,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AN,NONE,45:41.3,Variant 20,20,AN,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AK,NONE,45:41.3,Variant 20,20,AK,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AI,NONE,45:41.3,Variant 20,20,AI,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AE,NONE,45:41.3,Variant 20,20,AE,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,I5,NONE,45:41.3,Variant 20,20,I5,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,AC,NONE,45:41.3,Variant 20,20,AC,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,D,NONE,45:41.3,Variant 20,20,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_5,B,NONE,45:41.3,Variant 20,20,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,A,NONE,45:41.3,Variant 5,5,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,C,NONE,45:41.3,Variant 5,5,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,E,NONE,45:41.3,Variant 5,5,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,I,NONE,45:41.3,Variant 5,5,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,G,NONE,45:41.3,Variant 5,5,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,H,NONE,45:41.3,Variant 5,5,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,F,NONE,45:41.3,Variant 5,5,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,J,NONE,45:41.3,Variant 5,5,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,L,NONE,45:41.3,Variant 5,5,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,M,NONE,45:41.3,Variant 5,5,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,K,NONE,45:41.3,Variant 5,5,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,D,NONE,45:41.3,Variant 5,5,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_6,B,NONE,45:41.3,Variant 5,5,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,A,NONE,45:41.3,Variant 21,21,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,C,NONE,45:41.3,Variant 21,21,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AB,NONE,45:41.3,Variant 21,21,AB,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AD,NONE,45:41.3,Variant 21,21,AD,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AH,NONE,45:41.3,Variant 21,21,AH,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AF,NONE,45:41.3,Variant 21,21,AF,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AK,NONE,45:41.3,Variant 21,21,AK,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AI,NONE,45:41.3,Variant 21,21,AI,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AM,NONE,45:41.3,Variant 21,21,AM,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,I5,NONE,45:41.3,Variant 21,21,I5,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AO,NONE,45:41.3,Variant 21,21,AO,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AG,NONE,45:41.3,Variant 21,21,AG,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AE,NONE,45:41.3,Variant 21,21,AE,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AP,NONE,45:41.3,Variant 21,21,AP,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AN,NONE,45:41.3,Variant 21,21,AN,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,AC,NONE,45:41.3,Variant 21,21,AC,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,D,NONE,45:41.3,Variant 21,21,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_7,B,NONE,45:41.3,Variant 21,21,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,A,NONE,45:41.3,Variant 2,2,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,C,NONE,45:41.3,Variant 2,2,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,I4,NONE,45:41.3,Variant 2,2,I4,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,N,NONE,45:41.3,Variant 2,2,N,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,P,NONE,45:41.3,Variant 2,2,P,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,S,NONE,45:41.3,Variant 2,2,S,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,R,NONE,45:41.3,Variant 2,2,R,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,Q,NONE,45:41.3,Variant 2,2,Q,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,O,NONE,45:41.3,Variant 2,2,O,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,I1,NONE,45:41.3,Variant 2,2,I1,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,D,NONE,45:41.3,Variant 2,2,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_8,B,NONE,45:41.3,Variant 2,2,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,A,NONE,45:41.3,Variant 22,22,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,C,NONE,45:41.3,Variant 22,22,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AB,NONE,45:41.3,Variant 22,22,AB,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AD,NONE,45:41.3,Variant 22,22,AD,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AH,NONE,45:41.3,Variant 22,22,AH,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AG,NONE,45:41.3,Variant 22,22,AG,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AJ,NONE,45:41.3,Variant 22,22,AJ,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AM,NONE,45:41.3,Variant 22,22,AM,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AO,NONE,45:41.3,Variant 22,22,AO,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AP,NONE,45:41.3,Variant 22,22,AP,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AI,NONE,45:41.3,Variant 22,22,AI,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,I5,NONE,45:41.3,Variant 22,22,I5,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AN,NONE,45:41.3,Variant 22,22,AN,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AF,NONE,45:41.3,Variant 22,22,AF,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AE,NONE,45:41.3,Variant 22,22,AE,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,AC,NONE,45:41.3,Variant 22,22,AC,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,D,NONE,45:41.3,Variant 22,22,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_9,B,NONE,45:41.3,Variant 22,22,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,A,NONE,45:41.3,Variant 10,10,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,C,NONE,45:41.3,Variant 10,10,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,E,NONE,45:41.3,Variant 10,10,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,G,NONE,45:41.3,Variant 10,10,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,I,NONE,45:41.3,Variant 10,10,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,H,NONE,45:41.3,Variant 10,10,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,F,NONE,45:41.3,Variant 10,10,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,J,NONE,45:41.3,Variant 10,10,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,M,NONE,45:41.3,Variant 10,10,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,L,NONE,45:41.3,Variant 10,10,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,K,NONE,45:41.3,Variant 10,10,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,D,NONE,45:41.3,Variant 10,10,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_10,B,NONE,45:41.3,Variant 10,10,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,A,NONE,45:41.3,Variant 7,7,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,C,NONE,45:41.3,Variant 7,7,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,E,NONE,45:41.3,Variant 7,7,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,I,NONE,45:41.3,Variant 7,7,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,H,NONE,45:41.3,Variant 7,7,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,G,NONE,45:41.3,Variant 7,7,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,F,NONE,45:41.3,Variant 7,7,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,J,NONE,45:41.3,Variant 7,7,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,L,NONE,45:41.3,Variant 7,7,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,M,NONE,45:41.3,Variant 7,7,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,K,NONE,45:41.3,Variant 7,7,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,D,NONE,45:41.3,Variant 7,7,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_11,B,NONE,45:41.3,Variant 7,7,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,A,NONE,45:41.3,Variant 10,10,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,C,NONE,45:41.3,Variant 10,10,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,E,NONE,45:41.3,Variant 10,10,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,G,NONE,45:41.3,Variant 10,10,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,I,NONE,45:41.3,Variant 10,10,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,H,NONE,45:41.3,Variant 10,10,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,F,NONE,45:41.3,Variant 10,10,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,J,NONE,45:41.3,Variant 10,10,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,M,NONE,45:41.3,Variant 10,10,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,L,NONE,45:41.3,Variant 10,10,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,K,NONE,45:41.3,Variant 10,10,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,D,NONE,45:41.3,Variant 10,10,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_12,B,NONE,45:41.3,Variant 10,10,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,A,NONE,45:41.3,Variant 3,3,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,C,NONE,45:41.3,Variant 3,3,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,I4,NONE,45:41.3,Variant 3,3,I4,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,N,NONE,45:41.3,Variant 3,3,N,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,P,NONE,45:41.3,Variant 3,3,P,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,R,NONE,45:41.3,Variant 3,3,R,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,S,NONE,45:41.3,Variant 3,3,S,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,Q,NONE,45:41.3,Variant 3,3,Q,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,O,NONE,45:41.3,Variant 3,3,O,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,I1,NONE,45:41.3,Variant 3,3,I1,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,D,NONE,45:41.3,Variant 3,3,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_13,B,NONE,45:41.3,Variant 3,3,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,A,NONE,45:41.3,Variant 12,12,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,C,NONE,45:41.3,Variant 12,12,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,E,NONE,45:41.3,Variant 12,12,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,H,NONE,45:41.3,Variant 12,12,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,I,NONE,45:41.3,Variant 12,12,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,G,NONE,45:41.3,Variant 12,12,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,F,NONE,45:41.3,Variant 12,12,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,J,NONE,45:41.3,Variant 12,12,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,L,NONE,45:41.3,Variant 12,12,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,M,NONE,45:41.3,Variant 12,12,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,K,NONE,45:41.3,Variant 12,12,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,D,NONE,45:41.3,Variant 12,12,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_14,B,NONE,45:41.3,Variant 12,12,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,A,NONE,45:41.3,Variant 23,23,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,C,NONE,45:41.3,Variant 23,23,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AB,NONE,45:41.3,Variant 23,23,AB,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AD,NONE,45:41.3,Variant 23,23,AD,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AF,NONE,45:41.3,Variant 23,23,AF,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AH,NONE,45:41.3,Variant 23,23,AH,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AM,NONE,45:41.3,Variant 23,23,AM,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AP,NONE,45:41.3,Variant 23,23,AP,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AK,NONE,45:41.3,Variant 23,23,AK,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AI,NONE,45:41.3,Variant 23,23,AI,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AG,NONE,45:41.3,Variant 23,23,AG,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AE,NONE,45:41.3,Variant 23,23,AE,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,I5,NONE,45:41.3,Variant 23,23,I5,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AO,NONE,45:41.3,Variant 23,23,AO,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AN,NONE,45:41.3,Variant 23,23,AN,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,AC,NONE,45:41.3,Variant 23,23,AC,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,D,NONE,45:41.3,Variant 23,23,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_15,B,NONE,45:41.3,Variant 23,23,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,A,NONE,45:41.3,Variant 6,6,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,C,NONE,45:41.3,Variant 6,6,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,E,NONE,45:41.3,Variant 6,6,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,I,NONE,45:41.3,Variant 6,6,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,G,NONE,45:41.3,Variant 6,6,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,H,NONE,45:41.3,Variant 6,6,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,F,NONE,45:41.3,Variant 6,6,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,J,NONE,45:41.3,Variant 6,6,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,M,NONE,45:41.3,Variant 6,6,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,L,NONE,45:41.3,Variant 6,6,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,K,NONE,45:41.3,Variant 6,6,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,D,NONE,45:41.3,Variant 6,6,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_16,B,NONE,45:41.3,Variant 6,6,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,A,NONE,45:41.3,Variant 11,11,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,C,NONE,45:41.3,Variant 11,11,C,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,E,NONE,45:41.3,Variant 11,11,E,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,H,NONE,45:41.3,Variant 11,11,H,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,G,NONE,45:41.3,Variant 11,11,G,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,I,NONE,45:41.3,Variant 11,11,I,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,F,NONE,45:41.3,Variant 11,11,F,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,J,NONE,45:41.3,Variant 11,11,J,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,L,NONE,45:41.3,Variant 11,11,L,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,M,NONE,45:41.3,Variant 11,11,M,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,K,NONE,45:41.3,Variant 11,11,K,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,D,NONE,45:41.3,Variant 11,11,D,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_17,B,NONE,45:41.3,Variant 11,11,B,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_18,A,NONE,45:41.3,Variant 24,24,A,complete,NONE,2013-11-08T19:45:41.296+01:00
trace_18,C,NONE,45:41.3,Variant 24,24,C,complete,NONE,2013-11-08T19:45:41.296+01:00
